id,popularity,budget,revenue,original_title,cast,director,runtime,vote_average,release_year,genre1,genre2,genre3,genre4,genre5
268920,1.178831,35000000,51680201,Hot Pursuit,Reese Witherspoon|SofÃÂ­a Vergara|Michael Mosley|John Carroll Lynch|Richard T. Jones,Anne Fletcher,87,5.5,2015,Action,Crime,Comedy,,
280092,1.164724,10000000,104303851,Insidious: Chapter 3,Dermot Mulroney|Stefanie Scott|Lin Shaye|Leigh Whannell|Angus Sampson,Leigh Whannell,97,6.3,2015,Drama,Horror,Thriller,,
193687,1.161812,0,118483,Z for Zachariah,Margot Robbie|Chiwetel Ejiofor|Chris Pine,Craig Zobel,97,5.5,2015,Drama,Science Fiction,Thriller,,
300803,1.144808,0,0,Dragonheart 3: The Sorcerer's Curse,Julian Morris|Tamzin Merchant|Jassa Ahluwalia|Ben Kingsley|Jonjo O'Neill,Colin Teague,97,4.5,2015,Action,Adventure,Fantasy,,
328589,1.142518,6000000,41387687,The Lady in the Van,Maggie Smith|Alex Jennings|Frances de la Tour|Gwen Taylor|Dominic Cooper,Nicholas Hytner,104,5.9,2015,Comedy,Drama,,,
228066,1.138395,40000000,34227298,Victor Frankenstein,James McAvoy|Daniel Radcliffe|Jessica Brown Findlay|Andrew Scott|Charles Dance,Paul McGuigan,109,5.5,2015,Drama,Science Fiction,Thriller,,
378373,1.128081,0,0,Brothers of the Wind,Manuel Camacho|Jean Reno|Tobias Moretti|Eva Kuen,Gerado Olivares|Otmar Penker,98,7.5,2015,Adventure,Drama,Family,,
291270,1.125239,8000000,3759286,Anomalisa,Jennifer Jason Leigh|David Thewlis|Tom Noonan,Duke Johnson|Charlie Kaufman,90,6.7,2015,Animation,Comedy,Drama,Romance,
294963,1.073349,1800000,0,Bone Tomahawk,Kurt Russell|Richard Jenkins|Matthew Fox|Lili Simmons|Sean Young,S. Craig Zahler,132,6.3,2015,Horror,Western,Adventure,Drama,
241257,1.065888,0,17671101,Regression,Ethan Hawke|Emma Watson|Aaron Ashmore|Devon Bostick|David Thewlis,Alejandro AmenÃÂ¡bar,106,5.2,2015,Horror,Mystery,Thriller,,
245698,1.063055,0,0,Pawn Sacrifice,Tobey Maguire|Lily Rabe|Peter Sarsgaard|Liev Schreiber|Sophie NÃÂ©lisse,Edward Zwick,114,6.6,2015,Drama,,,,
353326,1.046518,0,11472454,The Man Who Knew Infinity,Jeremy Irons|Dev Patel|Toby Jones|Stephen Fry|Jeremy Northam,Matt Brown,108,7.1,2015,Drama,,,,
346808,1.041922,20000000,0,Momentum,Olga Kurylenko|Morgan Freeman|James Purefoy|Jenna Saras|Lee-Anne Summers,Stephen S. Campanelli,96,5.8,2015,Thriller,Action,,,
250124,1.03839,2000000,1477002,The Diary of a Teenage Girl,Bel Powley|Kristen Wiig|Alexander SkarsgÃÂ¥rd|Christopher Meloni|Margarita Levieva,Marielle Heller,102,6.8,2015,Drama,Romance,,,
290637,1.036825,0,0,Pay the Ghost,Nicolas Cage|Sarah Wayne Callies|Veronica Ferres|Lyriq Bent|Lauren Beatty,Uli Edel,94,5.3,2015,Horror,Thriller,,,
244458,1.02762,0,0,The Voices,Ryan Reynolds|Gemma Arterton|Anna Kendrick|Jacki Weaver|Ella Smith,Marjane Satrapi,101,6.0,2015,Horror,Thriller,Comedy,Crime,
308504,1.021441,0,3643591,Last Knights,Clive Owen|Morgan Freeman|Aksel Hennie|Shohreh Aghdashloo|James Babson,Kazuaki Kiriya,115,6.3,2015,Action,Adventure,,,
314405,1.008474,12000000,0,Il racconto dei racconti,Salma Hayek|Vincent Cassel|John C. Reilly|Toby Jones|Shirley Henderson,Matteo Garrone,125,5.7,2015,Romance,Fantasy,Horror,,
282984,1.007054,11000000,27391084,Irrational Man,Emma Stone|Joaquin Phoenix|Jamie Blackley|Parker Posey|Meredith Hagner,Woody Allen,95,6.1,2015,Mystery,Drama,,,
157843,0.973316,15000000,0,Queen of the Desert,Nicole Kidman|James Franco|Robert Pattinson|Damian Lewis|Jenny Agutter,Werner Herzog,128,6.0,2015,Drama,History,,,
275601,0.956096,18000000,41325328,Ricki and the Flash,Meryl Streep|Kevin Kline|Mamie Gummer|Sebastian Stan|Audra McDonald,Jonathan Demme,100,5.5,2015,Comedy,Drama,Music,,
290762,0.953647,0,0,Miss You Already,Drew Barrymore|Toni Collette|Dominic Cooper|Jacqueline Bisset|Paddy Considine,Catherine Hardwicke,112,7.2,2015,Comedy,Drama,Romance,,
251516,0.953046,630019,0,Kung Fury,David Sandberg|Jorma Taccone|Leopold Nilsson|Andreas Cahling|Helene Ahlson,David Sandberg,31,7.7,2015,Action,Comedy,Science Fiction,Fantasy,
304372,0.950793,12000000,60273173,The Perfect Guy,Michael Ealy|Sanaa Lathan|Morris Chestnut|Kathryn Morris|Rutina Wesley,David M. Rosenthal,100,5.6,2015,Drama,Thriller,,,
324807,0.938432,0,1936524,A Bigger Splash,Tilda Swinton|Matthias Schoenaerts|Ralph Fiennes|Dakota Johnson|Aurore ClÃÂ©ment,Luca Guadagnino,120,5.8,2015,Crime,Drama,Mystery,Thriller,
252512,0.93762,10000000,7587485,While We're Young,Ben Stiller|Naomi Watts|Adam Driver|Amanda Seyfried|Charles Grodin,Noah Baumbach,97,5.9,2015,Drama,Comedy,,,
257091,0.927339,40000000,106511453,Get Hard,Will Ferrell|Kevin Hart|Alison Brie|Craig T. Nelson|T.I.,Etan Cohen,100,5.9,2015,Comedy,,,,
228968,0.91704,0,0,Kidnapping Mr. Heineken,Anthony Hopkins|Jim Sturgess|Sam Worthington|Ryan Kwanten|Mark van Eeuwen,Daniel Alfredson,95,5.8,2015,Drama,Action,Crime,Thriller,
347969,0.913085,60000000,0,The Ridiculous 6,Adam Sandler|Taylor Lautner|Steve Buscemi|Terry Crews|Danny Trejo,Frank Coraci,119,4.8,2015,Comedy,Western,,,
237756,0.90686,0,0,Kill Me Three Times,Teresa Palmer|Simon Pegg|Luke Hemsworth|Sullivan Stapleton|Alice Braga,Kriv Stenders,90,5.1,2015,Comedy,Thriller,,,
293646,0.906036,25000000,24902723,The 33,Antonio Banderas|Rodrigo Santoro|Juliette Binoche|James Brolin|Lou Diamond Phillips,Patricia Riggen,120,5.8,2015,History,Drama,,,
245168,0.898295999999999,14000000,16002420,Suffragette,Carey Mulligan|Helena Bonham Carter|Meryl Streep|Ben Whishaw|Brendan Gleeson,Sarah Gavron,106,7.1,2015,Drama,History,,,
311291,0.8944770000000001,0,0,45 Years,Charlotte Rampling|Tom Courtenay|Dolly Wells|Geraldine James|David Sibley,Andrew Haigh,95,6.0,2015,Drama,,,,
301351,0.880937999999999,6000000,11122090,We Are Your Friends,Zac Efron|Emily Ratajkowski|Wes Bentley|Nick Rotteveel|Alessandro Lindblad,Max Joseph,96,6.2,2015,Drama,Music,Romance,,
248574,0.880268,0,6075,Barely Lethal,Hailee Steinfeld|Sophie Turner|Jessica Alba|Samuel L. Jackson|Dove Cameron,Kyle Newman,96,5.5,2015,Adventure,Action,Comedy,,
225728,0.874641,0,13192457,Macbeth,Michael Fassbender|Marion Cotillard|Paddy Considine|Sean Harris|Jack Reynor,Justin Kurzel,113,6.4,2015,History,Drama,War,,
326425,0.872149,0,16775,Extraction,Bruce Willis|Gina Carano|Kellan Lutz|D. B. Sweeney|Dan Bilzerian,Steven C. Miller,83,4.2,2015,Action,Thriller,,,
342474,0.8611790000000001,0,0,Jenny's Wedding,Katherine Heigl|Tom Wilkinson|Alexis Bledel|Grace Gummer|Linda Emond,Mary Agnes Donoghue,94,5.2,2015,Comedy,Drama,,,
277217,0.848748,0,0,Descendants,Booboo Stewart|Dove Cameron|Keegan Connor Tracy|Stephanie Bennett|Dan Payne,Kenny Ortega,112,6.7,2015,Music,Action,Adventure,Comedy,Family
207936,0.843174,0,0,Tumbledown,Joe Manganiello|Jason Sudeikis|Blythe Danner|Rebecca Hall|Dianna Agron,Sean Mewshaw,105,6.6,2015,Music,Romance,Comedy,,
250734,0.842202,0,30229977,Far from the Madding Crowd,Carey Mulligan|Matthias Schoenaerts|Michael Sheen|Tom Sturridge|Juno Temple,Thomas Vinterberg,119,6.9,2015,Romance,Drama,,,
249688,0.8369409999999989,0,3002884,The End of the Tour,Jason Segel|Jesse Eisenberg|Anna Chlumsky|Mamie Gummer|Joan Cusack,James Ponsoldt,106,7.3,2015,Drama,,,,
268238,0.8324870000000001,10000000,85978266,The Second Best Exotic Marigold Hotel,Dev Patel|Judi Dench|Richard Gere|Maggie Smith|Bill Nighy,John Madden,122,6.4,2015,Drama,Comedy,,,
256962,0.829111,20000000,6420319,Little Boy,Jakob Salvati|Emily Watson|Cary-Hiroyuki Tagawa|Michael Rapaport|David Henrie,Alejandro Monteverde,106,7.1,2015,Comedy,Drama,War,,
322456,0.821443,0,0,LEGO DC Comics Super Heroes: Justice League vs. Bizarro League,Nolan North|Troy Baker|Diedrich Bader|Khary Payton|James Arnold Taylor,Brandon Vietti,48,6.4,2015,Action,Adventure,Animation,Family,
302528,0.820691,0,1986615,Remember,Christopher Plummer|Martin Landau|Dean Norris|Henry Czerny|Bruno Ganz,Atom Egoyan,94,7.7,2015,Drama,Thriller,,,
222936,0.814206,37000000,26250020,Aloha,Bradley Cooper|Emma Stone|Rachel McAdams|John Krasinski|Bill Murray,Cameron Crowe,105,5.2,2015,Adventure,Comedy,Romance,,
316002,0.813893,26000000,0,Accidental Love,Jake Gyllenhaal|Jessica Biel|James Marsden|Catherine Keener|Paul Reubens,David O. Russell|Stephen Greene,100,3.6,2015,Romance,Comedy,,,
365806,0.810667,0,0,Halo: The Fall of Reach,Steve Downes|Jen Taylor|Michelle Lukes|Travis Willingham|Brittany Uomoleale,Ian Kirby,67,5.3,2015,Action,Animation,Science Fiction,,
10317,0.795762,28000000,7002261,Our Brand Is Crisis,Sandra Bullock|Anthony Mackie|Billy Bob Thornton|Zoe Kazan|Scoot McNairy,David Gordon Green,108,5.7,2015,Drama,Comedy,,,
334538,0.792471,0,0,Into the Forest,Ellen Page|Evan Rachel Wood|Max Minghella|Callum Keith Rennie|Michael Eklund,Patricia Rozema,101,5.1,2015,Drama,Science Fiction,,,
306947,0.7879689999999989,0,231737,The Invitation,Michiel Huisman|Logan Marshall-Green|Tammy Blanchard|Mike Doyle|John Carroll Lynch,Karyn Kusama,100,6.4,2015,Thriller,,,,
328901,0.781809,0,0,The Benefactor,Dakota Fanning|Theo James|Richard Gere|Clarke Peters|Brian Anthony Wilson,Andrew Renzi,90,4.5,2015,Drama,,,,
382517,0.7739090000000001,0,0,Open Season: Scared Silly,Garry Chalk|Kathleen Barr|Willa Townsend|Melissa Sturm|Trevor Devall,David Feiss,85,5.6,2015,Animation,Comedy,Family,Adventure,
310133,0.77107,0,134552,Cop Car,Kevin Bacon|James Freedson-Jackson|Hays Wellford|Shea Whigham|Camryn Manheim,Jon Watts,86,5.5,2015,Thriller,,,,
237584,0.768138,0,0,Mojave,Oscar Isaac|Garrett Hedlund|Mark Wahlberg|Walton Goggins|Louise Bourgoin,William Monahan,93,4.3,2015,Thriller,,,,
288036,0.758133,0,3214116,Sleeping with Other People,Jason Sudeikis|Alison Brie|Adam Scott|Natasha Lyonne|Amanda Peet,Leslye Headland,100,6.2,2015,Comedy,,,,
354110,0.747541,11000000,0,Forsaken,Demi Moore|Kiefer Sutherland|Donald Sutherland|Brian Cox|Siobhan Williams,Jon Cassar,90,5.6,2015,Western,Drama,,,
331781,0.738404,0,8413144,Amy,Amy Winehouse|Mark Ronson|Tony Bennett|Pete Doherty|Blake Fielder,Asif Kapadia,128,7.5,2015,Documentary,Music,,,
253161,0.7299,0,0,Madame Bovary,Mia Wasikowska|Ezra Miller|Laura Carmichael|Henry Lloyd-Hughes|Paul Giamatti,Sophie Barthes,118,5.3,2015,Drama,,,,
312831,0.719407,0,0,The Hallow,Joseph Mawle|Bojana NovakoviÃâ¡|Michael McElhatton|Gary Lydon|Stuart Graham,Corin Hardy,97,4.9,2015,Fantasy,Horror,,,
316322,0.7141310000000001,0,0,Barbie in Princess Power,Britt Irvin|Michael Kopsa|Kelly Sheridan,Zeke Norton,74,5.5,2015,Family,Animation,,,
301846,0.7073550000000001,0,0,Howl,Ed Speleers|Shauna Macdonald|Elliot Cowan|Holly Weston|Amit Shah,Paul Hyett,89,4.9,2015,Horror,,,,
306745,0.706023,7000000,573335,Freeheld,Julianne Moore|Ellen Page|Steve Carell|Michael Shannon|Luke Grimes,Peter Sollett,103,7.1,2015,Romance,Drama,,,
332340,0.7013699999999989,0,0,Man Up,Simon Pegg|Lake Bell|Rory Kinnear|Ken Stott|Harriet Walter,Ben Palmer,88,6.5,2015,Romance,Comedy,,,
292431,0.699932,3000000,695269,Love,Karl Glusman|Aomi Muyock|Klara Kristin|Juan Saavedra|Gaspar NoÃÂ©,Gaspar NoÃÂ©,134,4.7,2015,Drama,Romance,,,
300693,0.69957,9600000,2541554,Truth,Robert Redford|Cate Blanchett|Elisabeth Moss|Topher Grace|Dennis Quaid,James Vanderbilt,121,6.4,2015,Drama,,,,
333381,0.696184,0,0,Return to Sender,Rosamund Pike|Rumer Willis|Nick Nolte|Scout Taylor-Compton|Shiloh Fernandez,Fouad Mikati,95,5.0,2015,Thriller,,,,
256924,0.690479,10000000,10835752,Danny Collins,Al Pacino|Annette Bening|Jennifer Garner|Bobby Cannavale|Christopher Plummer,Dan Fogelman,107,6.6,2015,Comedy,Drama,Music,,
253414,0.6895789999999989,15000000,3020664,Rock the Kasbah,Bill Murray|Zooey Deschanel|Bruce Willis|Kate Hudson|Taylor Kinney,Barry Levinson,100,5.1,2015,Comedy,Music,War,,
254172,0.689571,2240000,0,Fathers and Daughters,Amanda Seyfried|Kylie Rogers|Russell Crowe|Aaron Paul|QuvenzhanÃÂ© Wallis,Gabriele Muccino,116,7.0,2015,Drama,,,,
320588,0.6737920000000001,1000000,14444999,"Hello, My Name Is Doris",Sally Field|Max Greenfield|Beth Behrs|Stephen Root|Natasha Lyonne,Michael Showalter,95,6.6,2015,Comedy,Drama,Romance,,
157544,0.669351,13000000,1784763,The Vatican Tapes,Olivia Taylor Dudley|Michael PeÃÂ±a|Djimon Hounsou|Dougray Scott|Peter Andersson,Mark Neveldine,91,4.5,2015,Thriller,Horror,,,
283235,0.661471,8000000,1411927,99 Homes,Andrew Garfield|Laura Dern|Michael Shannon|Tim Guinee|J.D. Evermore,Ramin Bahrani,112,6.8,2015,Drama,,,,
243938,0.6611630000000001,14000000,12314651,Hot Tub Time Machine 2,Rob Corddry|Craig Robinson|Clark Duke|Adam Scott|Chevy Chase,Steve Pink,93,5.0,2015,Comedy,,,,
86835,0.654335,0,0,Knight of Cups,Christian Bale|Cate Blanchett|Natalie Portman|Brian Dennehy|Antonio Banderas,Terrence Malick,118,5.7,2015,Romance,Drama,,,
254905,0.654046,4000000,143101,Manglehorn,Al Pacino|Chris Messina|Holly Hunter|Harmony Korine|Natalie Wilemon,David Gordon Green,97,5.0,2015,Drama,,,,
309242,0.649628,0,0,Mississippi Grind,Ryan Reynolds|Ben Mendelsohn|Sienna Miller|Analeigh Tipton|Alfre Woodard,Ryan Fleck|Anna Boden,108,5.7,2015,Drama,,,,
332502,0.644786,0,0,400 Days,Caity Lotz|Brandon Routh|Tom Cavanagh|Dane Cook|Ben Feldman,Matt Osterman,91,4.2,2015,Mystery,Science Fiction,Thriller,,
286192,0.640151,0,0,Lava,Napua Greig|Kuana Torres Kahele,James Ford Murphy,7,7.3,2015,Animation,Comedy,Family,Fantasy,Music
284674,0.638556999999999,0,0,Air,Norman Reedus|Djimon Hounsou|Sandrine Holt|Peter Benson|Michael Hogan,Christian Cantamessa,94,4.7,2015,Thriller,Science Fiction,,,
360055,0.633608,0,0,Riot,Matthew Reese|Dolph Lundgren|Danielle Chuchran|Chuck Liddell,John Lyde,88,5.0,2015,Action,,,,
352179,0.629560999999999,0,0,Septembers of Shiraz,Adrien Brody|Salma Hayek|Gabriella Wright|Shohreh Aghdashloo|Bashar Rahal,Wayne Blair,110,5.9,2015,Drama,Thriller,,,
246127,0.607124,0,8034,Every Thing Will Be Fine,James Franco|Rachel McAdams|Charlotte Gainsbourg|Marie-JosÃÂ©e Croze|Peter Stormare,Wim Wenders,118,5.1,2015,Drama,,,,
338676,0.606113,0,0,Extinction,Matthew Fox|Jeffrey Donovan|Quinn McColgan|Valeria Vereau|Clara Lago,Miguel Ãngel Vivas,110,5.3,2015,Drama,Horror,Science Fiction,,
330982,0.604928,0,0,The Childhood of a Leader,BÃÂ©rÃÂ©nice Bejo|Liam Cunningham|Robert Pattinson|Stacy Martin|Yolande Moreau,Brady Corbet,116,3.6,2015,Mystery,Drama,Horror,,
232572,0.602165,8000000,35991087,A Walk in the Woods,Robert Redford|Nick Nolte|Emma Thompson|Nick Offerman|Kristen Schaal,Ken Kwapis,104,5.4,2015,Drama,Adventure,Comedy,,
112454,0.599751,0,0,Clown,Peter Stormare|Laura Allen|Elizabeth Whitmere|Christian Distefano|John MacDonald,Jon Watts,100,5.2,2015,Horror,,,,
243940,0.599655,3300000,64110728,The Lazarus Effect,Olivia Wilde|Mark Duplass|Donald Glover|Evan Peters|Sarah Bolger,David Gelb,83,4.9,2015,Thriller,Horror,,,
321528,0.589472,0,0,Batman vs. Robin,Jason O'Mara|Stuart Allan|David McCallum|Sean Maher|Jeremy Sisto,Jay Oliva,72,6.8,2015,Action,Adventure,Animation,,
317744,0.586735,8000000,0,Careful What You Wish For,Dermot Mulroney|Kandyse McClure|Isabel Lucas|Graham Rogers|Nick Jonas,Elizabeth Allen Rosenbaum,91,5.4,2015,Thriller,,,,
300792,0.584363,0,0,Racing Extinction,Elon Musk|Jane Goodall|Louie Psihoyos|Leilani Munter|Charles Hambleton,Louie Psihoyos,90,7.8,2015,Adventure,Documentary,,,
239573,0.577814,35000000,14431253,Unfinished Business,Vince Vaughn|Dave Franco|James Marsden|June Diane Raphael|Sienna Miller,Ken Scott,90,4.9,2015,Comedy,,,,
167810,0.570743999999999,2000000,45431,Lost River,Christina Hendricks|Saoirse Ronan|Eva Mendes|Matt Smith|Iain De Caestecker,Ryan Gosling,95,5.7,2015,Fantasy,Thriller,,,
319075,0.569443,0,0,Cobain: Montage of Heck,Kurt Cobain|Dave Grohl|Courtney Love|Krist Novoselic,Brett Morgen,132,7.5,2015,Music,Documentary,,,
316042,0.561032,0,0,Hyena Road,Paul Gross|Rossif Sutherland|Clark Johnson|Allan Hawco|Christine Horne,Paul Gross,120,5.7,2015,War,Drama,,,
334527,0.560743999999999,7000000,0,Criminal Activities,Dan Stevens|John Travolta|Michael Pitt|Jackie Earle Haley|Travis Aaron Wade,Jackie Earle Haley,94,5.9,2015,Thriller,Crime,Drama,,
300153,0.560423,12000000,0,Life,Robert Pattinson|Dane DeHaan|Joel Edgerton|Ben Kingsley|Kelly McCreary,Anton Corbijn,112,5.9,2015,Drama,,,,
228203,0.553238,0,45710059,"McFarland, USA",Kevin Costner|Ramiro Rodriguez|Carlos Pratts|Johnny Ortiz|Rafael Martinez,Niki Caro,128,7.4,2015,Drama,,,,
332704,0.5485869999999989,0,0,Backtrack,Adrien Brody|Sam Neill|Bruce Spence|Robin McLeavy|Jenni Baird,Michael Petroni,90,5.4,2015,Horror,Mystery,,,
278236,0.5478270000000001,0,0,X+Y,Asa Butterfield|Rafe Spall|Sally Hawkins|Eddie Marsan|Jo Yang,Morgan Matthews,111,6.0,2015,Drama,,,,
276839,0.546458,3000000,0,Home Sweet Hell,Katherine Heigl|Patrick Wilson|Jordana Brewster|Kevin McKidd|Bryce Johnson,Anthony Burns,98,4.9,2015,Drama,Comedy,,,
326215,0.542568,6000000,0,Ooops! Noah is Gone...,Tara Flynn|Alan Stanford|Martin Sheen|Amy Grant|Patrick Fitzsymons,Toby Genkel|Sean McCormack,85,5.7,2015,Animation,Adventure,Comedy,,
363689,0.5327,0,0,The Unspoken,Jodelle Ferland|Sunny Suljic|Neal McDonough|Matt Bellefleur|Fulvio Cecere,Sheldon Wilson,90,4.1,2015,Thriller,Horror,,,
318256,0.532239,0,0,Hot Girls Wanted,Rachel Bernard|Belle Knox|Tressa Silguero|Kendall Plemons,Jill Bauer|Ronna Gradus,84,5.9,2015,Documentary,,,,
299245,0.532205,100000,42664410,The Gallows,Cassidy Gifford|Ryan Shoos|Pfeifer Brown|Reese Mishler|Price T. Morgan,Travis Cluff|Chris Lofing,87,5.0,2015,Horror,Thriller,,,
333344,0.52985,0,0,Dirty Weekend,Matthew Broderick|Alice Eve|Phil Burke|Gia Crovatin|Monique Candelaria,Neil LaBute,93,4.8,2015,Drama,Comedy,,,
357096,0.527957,0,0,I Spit on Your Grave III: Vengeance is Mine,Sarah Butler|Jennifer Landon|Doug McKeon|Gabriel Hogan|Harley Jane Kozak,R.D. Braunstein,91,5.0,2015,Horror,Thriller,,,
309299,0.526642,0,0,Experimenter,Peter Sarsgaard|Winona Ryder|Edoardo Ballerini|Jim Gaffigan|Anthony Edwards,Michael Almereyda,97,6.9,2015,History,Drama,,,
314385,0.524315,10000000,3334927,By the Sea,Angelina Jolie|Brad Pitt|MÃÂ©lanie Laurent|Melvil Poupaud|Niels Arestrup,Angelina Jolie,122,5.4,2015,Drama,Romance,,,
333596,0.52025,0,0,Woodlawn,C. Thomas Howell|Sean Astin|Jon Voight|Virginia Williams|Brando Eaton,Andrew Erwin|Jon Erwin,123,6.8,2015,Drama,,,,
361042,0.516954,0,0,The Hollow,Stephanie Hunt|Sarah Dugdale|Alisha Newton|Hilary Jardine|Richard Harmon,Sheldon Wilson,90,5.1,2015,Horror,TV Movie,,,
353686,0.515401,0,0,Visions,Isla Fisher|Anson Mount|Gillian Jacobs|Jim Parsons|Eva Longoria,Kevin Greutert,80,5.5,2015,Thriller,Horror,,,
318954,0.514735,0,1236094,Beyond the Mask,Andrew Cheney|John Rhys-Davies|Kara Killmer|Adetokumboh M'Cormack|Steve Blackwood,Chad Burns,103,6.2,2015,Action,,,,
289191,0.513386,0,0,I Am Here,Kim Basinger|Jordan Prentice|Sebastian Schipper|Peter Stormare|Robert Hunger-BÃÂ¼hler,Anders Morgenthaler,97,4.0,2015,Drama,Thriller,,,
324333,0.50732,0,0,Wild Horses,Robert Duvall|James Franco|Josh Hartnett|Adriana Barraza|Jim Parrack,Robert Duvall,100,4.1,2015,Crime,Drama,,,
252164,0.5048279999999989,0,0,Pressure,Danny Huston|Joe Cole|Alan McKenna|Matthew Goode|Ian Pirie,Ron Scalpello,91,5.0,2015,Drama,Thriller,,,
360784,0.5024890000000001,0,0,Hidden,Alexander SkarsgÃÂ¥rd|Andrea Riseborough|Emily Alyn Lind|Heather Doerksen|William Ainscough,Ross Duffer|Matt Duffer,83,6.5,2015,Thriller,Horror,,,
336313,0.497265,0,157768,Hell & Back,Mila Kunis|Bob Odenkirk|T.J. Miller|Susan Sarandon|Jennifer Coolidge,Tom Gianas|Ross Shuman,86,4.3,2015,Fantasy,Comedy,Animation,,
240483,0.486351,21000000,0,Robot Overlords,Gillian Anderson|Ben Kingsley|Callan McAuliffe|Geraldine James|Steven Mackintosh,Jon Wright,90,4.9,2015,Adventure,Science Fiction,Action,,
321494,0.482422,0,0,The Man with the Iron Fists 2,RZA|Dustin Nguyen|Eugenia Yuan|Pim Bubear|Cary-Hiroyuki Tagawa,Roel ReinÃÂ©,90,4.7,2015,Action,,,,
353595,0.47784,0,0,LEGO DC Comics Super Heroes: Justice League: Attack of the Legion of Doom!,Mark Hamill|Troy Baker|Nolan North|Josh Keaton|Khary Payton,Rick Morales,67,6.8,2015,Action,Adventure,Animation,Family,
360603,0.476341,0,0,Crown for Christmas,Danica McKellar|Rupert Penry-Jones|Ellie Botterill|Pavel Douglas|Colin McFarlane,Alex Zamm,84,7.6,2015,TV Movie,,,,
264337,0.475473,0,0,Spare Parts,Carlos PenaVega|George Lopez|Jamie Lee Curtis|Marisa Tomei|David Del Rio,Sean McNamara,83,6.6,2015,Action,Drama,Family,,
289716,0.474788,0,0,The World Made Straight,Haley Joel Osment|Minka Kelly|Noah Wyle|Jeremy Irvine|Adelaide Clemens,David Burris,119,5.8,2015,Drama,,,,
296065,0.4746260000000001,0,0,Last Shift,Juliana Harkavy|Joshua Mikel|J. Larose|Natalie Victoria|Sarah Sculco,Anthony DiBlasi,88,5.6,2015,Horror,Thriller,,,
337029,0.473344,0,0,Frankenstein,Carrie-Anne Moss|Danny Huston|Xavier Samuel|Tony Todd,Bernard Rose,89,4.5,2015,Horror,Thriller,,,
317952,0.471393,0,0,Cartel Land,Robert Hetrick|JosÃÂ© Manuel Mireles Valverde,Matthew Heineman,100,7.5,2015,Drama,Documentary,,,
325358,0.471091,20000000,0,Superfast!,Alex Ashbaugh|Dale Pavinkski|Lili Mirojnick|Andrea Navedo,Jason Friedberg|Aaron Seltzer,99,4.4,2015,Comedy,,,,
272548,0.470991,0,0,Moonwalkers,Rupert Grint|Ron Perlman|Robert Sheehan|Stephen Campbell Moore|Eric Lampaert,Antoine Bardou-Jacquet,107,6.0,2015,Comedy,,,,
340275,0.470124,0,0,Chi-Raq,Teyonah Parris|Nick Cannon|Angela Bassett|Jennifer Hudson|Samuel L. Jackson,Spike Lee,127,5.9,2015,Music,Drama,Crime,Comedy,
309887,0.467556,5300000,0,Bad Asses on the Bayou,Danny Trejo|Danny Glover|John Amos|Loni Love|Jimmy Bennett,Craig Moss,85,5.8,2015,Comedy,Action,,,
302429,0.465707,0,13603453,Strange Magic,Alan Cumming|Evan Rachel Wood|Elijah Kelley|Meredith Anne Bull|Sam Palladio,Gary Rydstrom,99,6.1,2015,Music,Animation,Family,Fantasy,
253331,0.46209,9000000,21571189,Black or White,Kevin Costner|Jennifer Ehle|Gillian Jacobs|Octavia Spencer|Bill Burr,Mike Binder,121,6.7,2015,Drama,,,,
